Candidate ID Number,Position Title,Department,Furthest Recruiting Stage Reached,Date of Application,Application Source,Highest Degree,Years of Experience,Candidate Type
43220,Associate Software Developer,Engineering,New Application,1/6/16,Advertisement,Bachelors,0,Campus
43506,Associate Software Developer,Engineering,New Application,9/3/18,Career Fair,Bachelors,0,Campus
43793,Associate Software Developer,Engineering,New Application,9/7/16,Campus Job Board,Bachelors,0,Campus
44081,Associate Software Developer,Engineering,New Application,8/2/18,Career Fair,Bachelors,0,Campus
44153,Associate Software Developer,Engineering,Offer Sent,9/30/16,Campus Event,PhD,0,Campus
44370,Associate Software Developer,Engineering,New Application,2/12/16,Career Fair,Bachelors,0,Campus
44660,Associate Software Developer,Engineering,New Application,2/28/17,Advertisement,Bachelors,0,Campus
44951,Associate Software Developer,Engineering,New Application,12/26/16,Career Fair,Bachelors,0,Campus
45243,Associate Software Developer,Engineering,New Application,10/9/18,Career Fair,Bachelors,0,Campus
45536,Associate Software Developer,Engineering,New Application,9/17/18,Career Fair,Bachelors,0,Campus
45830,Associate Software Developer,Engineering,New Application,12/14/17,Campus Job Board,Bachelors,0,Campus
46125,Associate Software Developer,Engineering,New Application,12/18/17,Campus Job Board,Bachelors,0,Campus
46421,Associate Software Developer,Engineering,New Application,1/7/16,Campus Job Board,Bachelors,0,Campus
46718,Associate Software Developer,Engineering,New Application,10/26/18,Career Fair,Bachelors,0,Campus
47016,Associate Software Developer,Engineering,New Application,12/5/17,Advertisement,Bachelors,0,Campus
47315,Associate Software Developer,Engineering,New Application,9/16/18,Career Fair,Bachelors,0,Campus
47615,Associate Software Developer,Engineering,New Application,8/12/18,Career Fair,Bachelors,0,Campus
47916,Associate Software Developer,Engineering,New Application,1/16/16,Campus Job Board,Bachelors,0,Campus
48218,Associate Software Developer,Engineering,New Application,11/4/17,Career Fair,Bachelors,0,Campus
48375,Sr. Customer Service Operations Associate,Operations,Offer Sent,4/6/16,Outsourced,Bachelors,15,Experienced
48521,Associate Software Developer,Engineering,New Application,3/12/16,Campus Job Board,Bachelors,0,Campus
48825,Associate Software Developer,Engineering,New Application,2/19/16,Advertisement,Bachelors,0,Campus
49130,Associate Software Developer,Engineering,New Application,10/10/16,Advertisement,Bachelors,0,Campus
49436,Associate Software Developer,Engineering,New Application,10/31/17,Career Fair,Bachelors,0,Campus
49743,Associate Software Developer,Engineering,New Application,11/10/17,Career Fair,Bachelors,0,Campus
50051,Associate Software Developer,Engineering,New Application,1/20/18,Website,Bachelors,0,Campus
50360,Associate Software Developer,Engineering,New Application,1/23/16,Advertisement,Bachelors,0,Campus
50670,Associate Software Developer,Engineering,New Application,10/1/16,Career Fair,Bachelors,0,Campus
50855,UX Designer,Product,Offer Sent,5/14/17,Website,Bachelors,7,Experienced
50981,Associate Software Developer,Engineering,New Application,9/4/18,Career Fair,Bachelors,0,Campus
51293,Associate Software Developer,Engineering,New Application,12/26/17,Advertisement,Bachelors,0,Campus
51606,Associate Software Developer,Engineering,New Application,10/30/18,Career Fair,Bachelors,0,Campus
51920,Associate Software Developer,Engineering,New Application,11/1/17,Campus Job Board,Bachelors,0,Campus
52235,Associate Software Developer,Engineering,New Application,10/15/17,Campus Job Board,Bachelors,0,Campus
52551,Associate Software Developer,Engineering,New Application,12/1/16,Career Fair,Bachelors,0,Campus
52868,Associate Software Developer,Engineering,New Application,11/24/18,Campus Job Board,Bachelors,0,Campus
52926,Sr. Customer Service Operations Associate,Operations,Offer Sent,6/29/18,Outsourced,Bachelors,10,Experienced
53186,Associate Software Developer,Engineering,New Application,12/13/17,Campus Job Board,Bachelors,0,Campus
53505,Associate Software Developer,Engineering,New Application,1/3/17,Advertisement,Bachelors,0,Campus
53825,Associate Software Developer,Engineering,New Application,11/10/18,Campus Job Board,Bachelors,0,Campus
53830,Associate Software Developer,Engineering,Offer Sent,9/12/16,Campus Event,PhD,1,Campus
54146,Associate Software Developer,Engineering,New Application,11/1/18,Website,Bachelors,3,Campus
54468,Associate Software Developer,Engineering,New Application,12/29/17,Campus Job Board,Bachelors,0,Campus
54791,Associate Software Developer,Engineering,New Application,10/30/17,Campus Job Board,Bachelors,0,Campus
55115,Associate Software Developer,Engineering,New Application,10/18/16,Campus Job Board,Bachelors,0,Campus
55440,Associate Software Developer,Engineering,New Application,8/12/18,Career Fair,Bachelors,0,Campus
55766,Associate Software Developer,Engineering,New Application,10/3/17,Advertisement,Bachelors,0,Campus
56093,Associate Software Developer,Engineering,New Application,1/6/18,Campus Job Board,Bachelors,0,Campus
56421,Associate Software Developer,Engineering,New Application,10/19/17,Campus Job Board,Bachelors,0,Campus
56750,Associate Software Developer,Engineering,New Application,9/13/17,Career Fair,Bachelors,0,Campus
57080,Associate Software Developer,Engineering,New Application,1/8/17,Advertisement,Bachelors,0,Campus
57411,Associate Software Developer,Engineering,New Application,9/3/17,Advertisement,Bachelors,0,Campus
57743,Associate Software Developer,Engineering,New Application,9/18/18,Career Fair,Bachelors,0,Campus
58076,Associate Software Developer,Engineering,New Application,10/23/17,Campus Job Board,Bachelors,0,Campus
58300,Financial Analyst,Finance,Offer Sent,10/23/18,Campus Event,Bachelors,0,Campus
58410,Associate Software Developer,Engineering,New Application,12/26/17,Campus Job Board,Bachelors,0,Campus
58567,Finance Manager,Finance,Offer Sent,7/20/16,Agency,PhD,5,Experienced
58745,Associate Software Developer,Engineering,New Application,9/30/18,Career Fair,Bachelors,0,Campus
59081,Associate Software Developer,Engineering,New Application,8/29/18,Career Fair,Bachelors,0,Campus
59405,Financial Analyst,Finance,Offer Sent,8/24/18,Campus Event,Bachelors,0,Campus
59418,Associate Software Developer,Engineering,New Application,12/14/18,Campus Job Board,Bachelors,0,Campus
59544,Sr. Business Analyst,IT,Offer Sent,9/23/17,Website,Bachelors,14,Experienced
59674,Account Executive,Sales,Offer Sent,6/29/18,Agency,Masters,8,Experienced
59756,Associate Software Developer,Engineering,New Application,9/27/16,Campus Job Board,Bachelors,0,Campus
60089,Associate Software Developer,Engineering,Offer Sent,10/1/16,Campus Event,PhD,1,Campus
60095,Associate Software Developer,Engineering,New Application,9/11/16,Campus Job Board,Bachelors,0,Campus
60435,Associate Software Developer,Engineering,New Application,10/19/16,Career Fair,Bachelors,0,Campus
60776,Associate Software Developer,Engineering,New Application,3/14/17,Campus Job Board,Bachelors,0,Campus
60884,Associate Product Manager,Product,Offer Sent,9/13/16,Campus Job Board,Masters,0,Campus
61118,Associate Software Developer,Engineering,New Application,9/9/16,Career Fair,Bachelors,0,Campus
61461,Associate Software Developer,Engineering,New Application,11/5/16,Career Fair,Bachelors,0,Campus
61805,Associate Software Developer,Engineering,New Application,1/17/16,Campus Job Board,Bachelors,0,Campus
62150,Associate Software Developer,Engineering,New Application,10/20/17,Career Fair,Bachelors,0,Campus
62496,Associate Software Developer,Engineering,New Application,8/4/18,Campus Event,Bachelors,0,Campus
62843,Associate Software Developer,Engineering,New Application,12/15/18,Campus Job Board,Bachelors,0,Campus
63191,Associate Software Developer,Engineering,New Application,2/2/16,Career Fair,Bachelors,0,Campus
63540,Associate Software Developer,Engineering,New Application,10/10/16,Career Fair,Bachelors,0,Campus
63890,Associate Software Developer,Engineering,New Application,10/31/18,Career Fair,Bachelors,0,Campus
64241,Associate Software Developer,Engineering,New Application,11/15/17,Campus Job Board,Bachelors,0,Campus
64296,Associate Relationship Manager,Sales,Offer Sent,8/16/16,Career Fair,Masters,2,Campus
64593,Associate Software Developer,Engineering,New Application,1/11/16,Campus Job Board,Bachelors,0,Campus
64946,Associate Software Developer,Engineering,New Application,11/15/17,Career Fair,Bachelors,0,Campus
65090,Sr. Business Analyst,IT,Offer Sent,8/25/16,Website,Bachelors,10,Experienced
65300,Associate Software Developer,Engineering,New Application,10/8/17,Campus Job Board,Bachelors,0,Campus
65351,Business Operations Manager,Operations,Offer Sent,6/27/16,Agency,Masters,4,Experienced
65655,Associate Software Developer,Engineering,New Application,10/10/18,Career Fair,Bachelors,0,Campus
65678,Associate Product Manager,Product,Offer Sent,9/9/16,Advertisement,PhD,0,Campus
66001,Account Executive,Sales,Offer Sent,9/26/17,Agency,Bachelors,4,Experienced
66011,Associate Software Developer,Engineering,New Application,3/19/17,Campus Job Board,Bachelors,0,Campus
66368,Associate Software Developer,Engineering,New Application,10/1/16,Career Fair,Bachelors,0,Campus
66726,Associate Software Developer,Engineering,New Application,9/8/17,Career Fair,Bachelors,0,Campus
67085,Associate Software Developer,Engineering,New Application,9/4/18,Career Fair,Bachelors,0,Campus
67445,Associate Software Developer,Engineering,New Application,9/3/18,Career Fair,Bachelors,0,Campus
67806,Associate Software Developer,Engineering,New Application,11/1/18,Website,Bachelors,0,Campus
68134,Sr. Product Manager,Product,Offer Sent,6/23/17,Agency,Bachelors,3,Experienced
68168,Associate Software Developer,Engineering,New Application,10/29/17,Campus Job Board,Bachelors,0,Campus
68531,Associate Software Developer,Engineering,New Application,10/24/18,Campus Job Board,Bachelors,0,Campus
68895,Associate Software Developer,Engineering,New Application,10/7/16,Career Fair,Bachelors,0,Campus
69260,Associate Software Developer,Engineering,New Application,9/23/18,Career Fair,Bachelors,0,Campus
69626,Associate Software Developer,Engineering,New Application,2/26/17,Advertisement,Bachelors,0,Campus
69993,Associate Software Developer,Engineering,New Application,10/28/18,Career Fair,Bachelors,0,Campus
70361,Associate Software Developer,Engineering,New Application,11/6/17,Career Fair,Bachelors,0,Campus
70730,Associate Software Developer,Engineering,New Application,11/27/17,Career Fair,Bachelors,0,Campus
70766,Business Operations Manager,Operations,Offer Sent,2/6/17,Agency,Masters,7,Experienced
71100,Associate Software Developer,Engineering,New Application,8/30/18,Career Fair,Bachelors,0,Campus
71471,Associate Software Developer,Engineering,New Application,8/4/18,Career Fair,Bachelors,0,Campus
71843,Associate Software Developer,Engineering,New Application,10/9/16,Campus Job Board,Bachelors,0,Campus
72131,IT Analyst,IT,Offer Sent,10/16/17,Campus Job Board,Masters,0,Campus
72216,Associate Software Developer,Engineering,New Application,9/14/16,Campus Job Board,Bachelors,0,Campus
72536,Account Executive,Sales,Offer Sent,8/12/17,Advertisement,Masters,6,Experienced
72590,Associate Software Developer,Engineering,New Application,1/4/16,Advertisement,Bachelors,0,Campus
72965,Associate Software Developer,Engineering,New Application,9/25/17,Advertisement,Bachelors,0,Campus
73341,Associate Software Developer,Engineering,New Application,3/20/16,Advertisement,Bachelors,0,Campus
73690,Business Operations Manager,Operations,Offer Sent,5/4/17,Agency,PhD,8,Experienced
73718,Associate Software Developer,Engineering,New Application,10/20/17,Career Fair,Bachelors,0,Campus
74096,Associate Software Developer,Engineering,New Application,11/22/17,Campus Job Board,Bachelors,0,Campus
74475,Associate Software Developer,Engineering,New Application,9/19/16,Career Fair,Bachelors,0,Campus
74767,Sr. Software Engineer,Engineering,Offer Sent,5/1/18,Internal Referral,PhD,12,Experienced
74855,Associate Software Developer,Engineering,New Application,9/9/16,Career Fair,Bachelors,0,Campus
75236,Associate Software Developer,Engineering,New Application,9/2/16,Career Fair,Bachelors,0,Campus
75479,Sr. Customer Service Operations Associate,Operations,Offer Sent,10/18/16,Outsourced,Masters,14,Experienced
75618,Associate Software Developer,Engineering,New Application,3/26/16,Website,Bachelors,0,Campus
76001,Associate Software Developer,Engineering,New Application,2/19/17,Campus Job Board,Bachelors,0,Campus
76385,Associate Software Developer,Engineering,New Application,12/28/16,Career Fair,Bachelors,0,Campus
76770,Associate Software Developer,Engineering,New Application,10/31/16,Career Fair,Bachelors,0,Campus
77156,Associate Software Developer,Engineering,New Application,3/3/16,Website,Bachelors,0,Campus
77543,Associate Software Developer,Engineering,New Application,10/27/18,Campus Job Board,Bachelors,0,Campus
77931,Associate Software Developer,Engineering,New Application,9/23/16,Career Fair,Bachelors,0,Campus
78108,Associate Software Developer,Engineering,Offer Sent,10/13/16,Campus Event,PhD,2,Campus
78320,Associate Software Developer,Engineering,New Application,11/13/18,Career Fair,Bachelors,0,Campus
78710,Associate Software Developer,Engineering,New Application,9/10/16,Career Fair,Bachelors,0,Campus
79101,Associate Software Developer,Engineering,New Application,9/6/17,Career Fair,Bachelors,0,Campus
79493,Associate Software Developer,Engineering,New Application,9/20/18,Career Fair,Bachelors,0,Campus
79886,Associate Software Developer,Engineering,New Application,9/27/18,Career Fair,Bachelors,3,Campus
79891,IT Analyst,IT,Offer Sent,9/17/17,Career Fair,Bachelors,0,Campus
80280,Associate Software Developer,Engineering,New Application,12/2/17,Advertisement,Bachelors,0,Campus
80352,Sr. Customer Service Operations Associate,Operations,Offer Sent,3/9/16,Outsourced,Masters,10,Experienced
80472,Operations Coordinator,Operations,Offer Sent,9/28/17,Advertisement,Masters,0,Campus
80675,Associate Software Developer,Engineering,New Application,10/12/17,Career Fair,Bachelors,0,Campus
80916,Business Operations Manager,Operations,Offer Sent,4/2/18,Agency,Masters,5,Experienced
81071,Associate Software Developer,Engineering,New Application,9/29/18,Career Fair,Bachelors,0,Campus
